start,end,token,position,line,text
168.719,169.286,た,-1,-1,<1></c><3>穴が空いた</c><2>んだ、座礁して</c><1></c>
169.286,169.453,ん,-1,0,<1></c><3>あながあいたん</c><2>だ、ざしょうして</c><1></c>
169.286,169.453,ん,-1,-1,<1></c><3>穴が空いたん</c><2>だ、座礁して</c><1></c>
169.453,170.02,だ、,-1,0,<1></c><3>あながあいたんだ、</c><2>ざしょうして</c><1></c>
169.453,170.02,だ、,-1,-1,<1></c><3>穴が空いたんだ、</c><2>座礁して</c><1></c>
170.02,170.22,ざ,-1,0,<1></c><3>あながあいたんだ、ざ</c><2>しょうして</c><1></c>
170.02,170.22,座,-1,-1,<1></c><3>穴が空いたんだ、座</c><2>礁して</c><1></c>
170.22,170.487,しょ,-1,0,<1></c><3>あながあいたんだ、ざしょ</c><2>うして</c><1></c>
170.22,170.721,礁,-1,-1,<1></c><3>穴が空いたんだ、座礁</c><2>して</c><1></c>
170.487,170.721,う,-1,0,<1></c><3>あながあいたんだ、ざしょう</c><2>して</c><1></c>
170.721,170.954,し,-1,0,<1></c><3>あながあいたんだ、ざしょうし</c><2>て</c><1></c>
170.721,170.954,し,-1,-1,<1></c><3>穴が空いたんだ、座礁し</c><2>て</c><1></c>
170.954,171.522,て,-1,0,<1></c><3>あながあいたんだ、ざしょうして</c><1></c>
170.954,171.522,て,-1,-1,<1></c><3>穴が空いたんだ、座礁して</c><1></c>
171.522,171.722,ああ、,64,0,<1></c><3>ああ、</c><2>どうしてなおせるのがきみしかいないんだ？</c><1></c>
171.522,171.722,ああ、,-1,-1,<1></c><3>ああ、</c><2>どうして直せるのがきみしかいないんだ？</c><1></c>
171.722,171.889,ど,64,0,<1></c><3>ああ、ど</c><2>うしてなおせるのがきみしかいないんだ？</c><1></c>
171.722,171.889,ど,-1,-1,<1></c><3>ああ、ど</c><2>うして直せるのがきみしかいないんだ？</c><1></c>
171.889,172.289,う,64,0,<1></c><3>ああ、どう</c><2>してなおせるのがきみしかいないんだ？</c><1></c>
171.889,172.289,う,-1,-1,<1></c><3>ああ、どう</c><2>して直せるのがきみしかいないんだ？</c><1></c>
172.289,172.456,し,64,0,<1></c><3>ああ、どうし</c><2>てなおせるのがきみしかいないんだ？</c><1></c>
172.289,172.456,し,-1,-1,<1></c><3>ああ、どうし</c><2>て直せるのがきみしかいないんだ？</c><1></c>
172.456,173.023,て,64,0,<1></c><3>ああ、どうして</c><2>なおせるのがきみしかいないんだ？</c><1></c>
172.456,173.023,て,-1,-1,<1></c><3>ああ、どうして</c><2>直せるのがきみしかいないんだ？</c><1></c>
173.023,173.19,な,64,0,<1></c><3>ああ、どうしてな</c><2>おせるのがきみしかいないんだ？</c><1></c>
173.023,173.557,直,-1,-1,<1></c><3>ああ、どうして直</c><2>せるのがきみしかいないんだ？</c><1></c>
173.19,173.557,お,64,0,<1></c><3>ああ、どうしてなお</c><2>せるのがきみしかいないんだ？</c><1></c>
173.557,173.957,せ,64,0,<1></c><3>ああ、どうしてなおせ</c><2>るのがきみしかいないんだ？</c><1></c>
173.557,173.957,せ,-1,-1,<1></c><3>ああ、どうして直せ</c><2>るのがきみしかいないんだ？</c><1></c>
173.957,174.358,る,64,0,<1></c><3>ああ、どうしてなおせる</c><2>のがきみしかいないんだ？</c><1></c>
173.957,174.358,る,-1,-1,<1></c><3>ああ、どうして直せる</c><2>のがきみしかいないんだ？</c><1></c>
174.358,174.725,の,64,0,<1></c><3>ああ、どうしてなおせるの</c><2>がきみしかいないんだ？</c><1></c>
174.358,174.725,の,-1,-1,<1></c><3>ああ、どうして直せるの</c><2>がきみしかいないんだ？</c><1></c>
174.725,175.092,が,64,0,<1></c><3>ああ、どうしてなおせるのが</c><2>きみしかいないんだ？</c><1></c>
174.725,175.092,が,-1,-1,<1></c><3>ああ、どうして直せるのが</c><2>きみしかいないんだ？</c><1></c>
175.092,175.826,き,64,0,<1></c><3>ああ、どうしてなおせるのがき</c><2>みしかいないんだ？</c><1></c>
175.092,175.826,き,-1,-1,<1></c><3>ああ、どうして直せるのがき</c><2>みしかいないんだ？</c><1></c>
175.826,176.193,み,64,0,<1></c><3>ああ、どうしてなおせるのがきみ</c><2>しかいないんだ？</c><1></c>
175.826,176.193,み,-1,-1,<1></c><3>ああ、どうして直せるのがきみ</c><2>しかいないんだ？</c><1></c>
176.193,176.593,し,64,0,<1></c><3>ああ、どうしてなおせるのがきみし</c><2>かいないんだ？</c><1></c>
176.193,176.593,し,-1,-1,<1></c><3>ああ、どうして直せるのがきみし</c><2>かいないんだ？</c><1></c>
176.593,176.96,か,64,0,<1></c><3>ああ、どうしてなおせるのがきみしか</c><2>いないんだ？</c><1></c>
176.593,176.96,か,-1,-1,<1></c><3>ああ、どうして直せるのがきみしか</c><2>いないんだ？</c><1></c>
176.96,177.327,い,64,0,<1></c><3>ああ、どうしてなおせるのがきみしかい</c><2>ないんだ？</c><1></c>
176.96,177.327,い,-1,-1,<1></c><3>ああ、どうして直せるのがきみしかい</c><2>ないんだ？</c><1></c>
177.327,177.694,な,64,0,<1></c><3>ああ、どうしてなおせるのがきみしかいな</c><2>いんだ？</c><1></c>
177.327,177.694,な,-1,-1,<1></c><3>ああ、どうして直せるのがきみしかいな</c><2>いんだ？</c><1></c>
177.694,178.462,い,64,0,<1></c><3>ああ、どうしてなおせるのがきみしかいない</c><2>んだ？</c><1></c>
177.694,178.462,い,-1,-1,<1></c><3>ああ、どうして直せるのがきみしかいない</c><2>んだ？</c><1></c>
178.462,179.229,ん,64,0,<1></c><3>ああ、どうしてなおせるのがきみしかいないん</c><2>だ？</c><1></c>
178.462,179.229,ん,-1,-1,<1></c><3>ああ、どうして直せるのがきみしかいないん</c><2>だ？</c><1></c>
179.229,179.963,だ？,64,0,<1></c><3>ああ、どうしてなおせるのがきみしかいないんだ？</c><1></c>
179.229,179.963,だ？,-1,-1,<1></c><3>ああ、どうして直せるのがきみしかいないんだ？</c><1></c>
179.963,180.164,お,-1,0,<1></c><3>お</c><2>ねがい、しゅうり</c><1></c>
179.963,180.164,お,-1,-1,<1></c><3>お</c><2>願い、修理</c><1></c>
180.164,180.364,ね,-1,0,<1></c><3>おね</c><2>がい、しゅうり</c><1></c>
180.164,180.531,願,-1,-1,<1></c><3>お願</c><2>い、修理</c><1></c>
180.364,180.531,が,-1,0,<1></c><3>おねが</c><2>い、しゅうり</c><1></c>
180.531,180.731,い、,-1,0,<1></c><3>おねがい、</c><2>しゅうり</c><1></c>
180.531,180.731,い、,-1,-1,<1></c><3>お願い、</c><2>修理</c><1></c>
180.731,183.333,しゅ,-1,0,<1></c><3>おねがい、しゅ</c><2>うり</c><1></c>
180.731,183.534,修,-1,-1,<1></c><3>お願い、修</c><2>理</c><1></c>
183.333,183.534,う,-1,0,<1></c><3>おねがい、しゅう</c><2>り</c><1></c>
183.534,184.101,り,-1,0,<1></c><3>おねがい、しゅうり</c><1></c>
183.534,184.101,理,-1,-1,<1></c><3>お願い、修理</c><1></c>
185.969,186.17,お,-1,0,<1></c><3>お</c><2>ねがい、しゅうり</c><1></c>
185.969,186.17,お,-1,-1,<1></c><3>お</c><2>願い、修理</c><1></c>
186.17,186.336,ね,-1,0,<1></c><3>おね</c><2>がい、しゅうり</c><1></c>
186.17,186.537,願,-1,-1,<1></c><3>お願</c><2>い、修理</c><1></c>
186.336,186.537,が,-1,0,<1></c><3>おねが</c><2>い、しゅうり</c><1></c>
186.537,186.737,い、,-1,0,<1></c><3>おねがい、</c><2>しゅうり</c><1></c>
186.537,186.737,い、,-1,-1,<1></c><3>お願い、</c><2>修理</c><1></c>
186.737,189.339,しゅ,-1,0,<1></c><3>おねがい、しゅ</c><2>うり</c><1></c>
186.737,189.54,修,-1,-1,<1></c><3>お願い、修</c><2>理</c><1></c>
189.339,189.54,う,-1,0,<1></c><3>おねがい、しゅう</c><2>り</c><1></c>
189.54,190.841,り,-1,0,<1></c><3>おねがい、しゅうり</c><1></c>
189.54,190.841,理,-1,-1,<1></c><3>お願い、修理</c><1></c>
190.841,191.041,さ,-1,0,<1></c><3>さ</c><2>あ、ほらいますぐにふさいで</c><1></c>
190.841,191.041,さ,-1,-1,<1></c><3>さ</c><2>あ、ほら今すぐに塞いで</c><1></c>
191.041,191.775,あ、,-1,0,<1></c><3>さあ、</c><2>ほらいますぐにふさいで</c><1></c>
191.041,191.775,あ、,-1,-1,<1></c><3>さあ、</c><2>ほら今すぐに塞いで</c><1></c>
191.775,191.975,ほ,-1,0,<1></c><3>さあ、ほ</c><2>らいますぐにふさいで</c><1></c>
191.775,191.975,ほ,-1,-1,<1></c><3>さあ、ほ</c><2>ら今すぐに塞いで</c><1></c>
191.975,192.176,ら,-1,0,<1></c><3>さあ、ほら</c><2>いますぐにふさいで</c><1></c>
191.975,192.176,ら,-1,-1,<1></c><3>さあ、ほら</c><2>今すぐに塞いで</c><1></c>
192.176,192.342,い,-1,0,<1></c><3>さあ、ほらい</c><2>ますぐにふさいで</c><1></c>
192.176,192.509,今,-1,-1,<1></c><3>さあ、ほら今</c><2>すぐに塞いで</c><1></c>
192.342,192.509,ま,-1,0,<1></c><3>さあ、ほらいま</c><2>すぐにふさいで</c><1></c>
192.509,192.743,す,-1,0,<1></c><3>さあ、ほらいます</c><2>ぐにふさいで</c><1></c>
192.509,192.743,す,-1,-1,<1></c><3>さあ、ほら今す</c><2>ぐに塞いで</c><1></c>
192.743,195.546,ぐ,-1,0,<1></c><3>さあ、ほらいますぐ</c><2>にふさいで</c><1></c>
192.743,195.546,ぐ,-1,-1,<1></c><3>さあ、ほら今すぐ</c><2>に塞いで</c><1></c>
195.546,197.781,に,-1,0,<1></c><3>さあ、ほらいますぐに</c><2>ふさいで</c><1></c>
195.546,197.781,に,-1,-1,<1></c><3>さあ、ほら今すぐに</c><2>塞いで</c><1></c>
197.781,197.981,ふ,-1,0,<1></c><3>さあ、ほらいますぐにふ</c><2>さいで</c><1></c>
197.781,198.148,塞,-1,-1,<1></c><3>さあ、ほら今すぐに塞</c><2>いで</c><1></c>
197.981,198.148,さ,-1,0,<1></c><3>さあ、ほらいますぐにふさ</c><2>いで</c><1></c>
198.148,198.348,い,-1,0,<1></c><3>さあ、ほらいますぐにふさい</c><2>で</c><1></c>
198.148,198.348,い,-1,-1,<1></c><3>さあ、ほら今すぐに塞い</c><2>で</c><1></c>
198.348,198.515,で,-1,0,<1></c><3>さあ、ほらいますぐにふさいで</c><1></c>
198.348,198.515,で,-1,-1,<1></c><3>さあ、ほら今すぐに塞いで</c><1></c>
198.515,198.715,ねっ,-1,0,<1></c><3>ねっ</c><2>ちゅうして、ねっちゅうして！</c><1></c>
198.515,198.715,熱,-1,-1,<1></c><3>熱</c><2>中して、熱中して！</c><1></c>
198.715,199.816,ちゅう,-1,0,<1></c><3>ねっちゅう</c><2>して、ねっちゅうして！</c><1></c>
198.715,199.816,中,-1,-1,<1></c><3>熱中</c><2>して、熱中して！</c><1></c>
199.816,200.017,し,-1,0,<1></c><3>ねっちゅうし</c><2>て、ねっちゅうして！</c><1></c>
199.816,200.017,し,-1,-1,<1></c><3>熱中し</c><2>て、熱中して！</c><1></c>
200.017,201.318,て、,-1,0,<1></c><3>ねっちゅうして、</c><2>ねっちゅうして！</c><1></c>
200.017,201.318,て、,-1,-1,<1></c><3>熱中して、</c><2>熱中して！</c><1></c>
201.318,201.685,ねっ,-1,0,<1></c><3>ねっちゅうして、ねっ</c><2>ちゅうして！</c><1></c>
201.318,201.685,熱,-1,-1,<1></c><3>熱中して、熱</c><2>中して！</c><1></c>
201.685,202.819,ちゅう,-1,0,<1></c><3>ねっちゅうして、ねっちゅう</c><2>して！</c><1></c>
201.685,202.819,中,-1,-1,<1></c><3>熱中して、熱中</c><2>して！</c><1></c>
202.819,203.02,し,-1,0,<1></c><3>ねっちゅうして、ねっちゅうし</c><2>て！</c><1></c>
202.819,203.02,し,-1,-1,<1></c><3>熱中して、熱中し</c><2>て！</c><1></c>
203.02,203.754,て！,-1,0,<1></c><3>ねっちゅうして、ねっちゅうして！</c><1></c>
203.02,203.754,て！,-1,-1,<1></c><3>熱中して、熱中して！</c><1></c>
203.754,203.954,き,59,0,<1></c><3>き</c><2>みがきょうふさいでくれないとなんもできない</c><1></c>
203.754,203.954,き,-1,-1,<1></c><3>き</c><2>みが今日塞いでくれないとなんもできない</c><1></c>
203.954,204.154,み,59,0,<1></c><3>きみ</c><2>がきょうふさいでくれないとなんもできない</c><1></c>
203.954,204.154,み,-1,-1,<1></c><3>きみ</c><2>が今日塞いでくれないとなんもできない</c><1></c>
204.154,204.321,が,59,0,<1></c><3>きみが</c><2>きょうふさいでくれないとなんもできない</c><1></c>
204.154,204.321,が,-1,-1,<1></c><3>きみが</c><2>今日塞いでくれないとなんもできない</c><1></c>
204.321,204.521,きょう,59,0,<1></c><3>きみがきょう</c><2>ふさいでくれないとなんもできない</c><1></c>
204.321,204.521,今日,-1,-1,<1></c><3>きみが今日</c><2>塞いでくれないとなんもできない</c><1></c>
204.521,204.721,ふ,59,0,<1></c><3>きみがきょうふ</c><2>さいでくれないとなんもできない</c><1></c>
204.521,204.888,塞,-1,-1,<1></c><3>きみが今日塞</c><2>いでくれないとなんもできない</c><1></c>
204.721,204.888,さ,59,0,<1></c><3>きみがきょうふさ</c><2>いでくれないとなんもできない</c><1></c>
204.888,205.088,い,59,0,<1></c><3>きみがきょうふさい</c><2>でくれないとなんもできない</c><1></c>
204.888,205.088,い,-1,-1,<1></c><3>きみが今日塞い</c><2>でくれないとなんもできない</c><1></c>
205.088,205.255,で,59,0,<1></c><3>きみがきょうふさいで</c><2>くれないとなんもできない</c><1></c>
205.088,205.255,で,-1,-1,<1></c><3>きみが今日塞いで</c><2>くれないとなんもできない</c><1></c>
205.255,205.322,く,59,0,<1></c><3>きみがきょうふさいでく</c><2>れないとなんもできない</c><1></c>
205.255,205.322,く,-1,-1,<1></c><3>きみが今日塞いでく</c><2>れないとなんもできない</c><1></c>
205.322,205.622,れ,59,0,<1></c><3>きみがきょうふさいでくれ</c><2>ないとなんもできない</c><1></c>
205.322,205.622,れ,-1,-1,<1></c><3>きみが今日塞いでくれ</c><2>ないとなんもできない</c><1></c>
205.622,205.722,な,59,0,<1></c><3>きみがきょうふさいでくれな</c><2>いとなんもできない</c><1></c>
205.622,205.722,な,-1,-1,<1></c><3>きみが今日塞いでくれな</c><2>いとなんもできない</c><1></c>
205.722,205.822,い,59,0,<1></c><3>きみがきょうふさいでくれない</c><2>となんもできない</c><1></c>
205.722,205.822,い,-1,-1,<1></c><3>きみが今日塞いでくれない</c><2>となんもできない</c><1></c>
205.822,206.023,と,59,0,<1></c><3>きみがきょうふさいでくれないと</c><2>なんもできない</c><1></c>
205.822,206.023,と,-1,-1,<1></c><3>きみが今日塞いでくれないと</c><2>なんもできない</c><1></c>
206.023,206.29,な,59,0,<1></c><3>きみがきょうふさいでくれないとな</c><2>んもできない</c><1></c>
206.023,206.29,な,-1,-1,<1></c><3>きみが今日塞いでくれないとな</c><2>んもできない</c><1></c>
206.29,206.39,ん,59,0,<1></c><3>きみがきょうふさいでくれないとなん</c><2>もできない</c><1></c>
206.29,206.39,ん,-1,-1,<1></c><3>きみが今日塞いでくれないとなん</c><2>もできない</c><1></c>
206.39,206.59,も,59,0,<1></c><3>きみがきょうふさいでくれないとなんも</c><2>できない</c><1></c>
206.39,206.59,も,-1,-1,<1></c><3>きみが今日塞いでくれないとなんも</c><2>できない</c><1></c>
206.59,206.757,で,59,0,<1></c><3>きみがきょうふさいでくれないとなんもで</c><2>きない</c><1></c>
206.59,206.757,で,-1,-1,<1></c><3>きみが今日塞いでくれないとなんもで</c><2>きない</c><1></c>
206.757,207.124,き,59,0,<1></c><3>きみがきょうふさいでくれないとなんもでき</c><2>ない</c><1></c>
206.757,207.124,き,-1,-1,<1></c><3>きみが今日塞いでくれないとなんもでき</c><2>ない</c><1></c>
207.124,207.324,な,59,0,<1></c><3>きみがきょうふさいでくれないとなんもできな</c><2>い</c><1></c>
207.124,207.324,な,-1,-1,<1></c><3>きみが今日塞いでくれないとなんもできな</c><2>い</c><1></c>
207.324,207.724,い,59,0,<1></c><3>きみがきょうふさいでくれないとなんもできない</c><1></c>
207.324,207.724,い,-1,-1,<1></c><3>きみが今日塞いでくれないとなんもできない</c><1></c>
207.724,207.991,か,-1,0,<1></c><3>か</c><2>んじてる、そろそろげんかいち</c><1></c>
207.724,208.091,感,-1,-1,<1></c><3>感</c><2>じてる、そろそろ限界値</c><1></c>
207.991,208.091,ん,-1,0,<1></c><3>かん</c><2>じてる、そろそろげんかいち</c><1></c>
208.091,208.292,じ,-1,0,<1></c><3>かんじ</c><2>てる、そろそろげんかいち</c><1></c>
208.091,208.292,じ,-1,-1,<1></c><3>感じ</c><2>てる、そろそろ限界値</c><1></c>
208.292,208.392,て,-1,0,<1></c><3>かんじて</c><2>る、そろそろげんかいち</c><1></c>
208.292,208.392,て,-1,-1,<1></c><3>感じて</c><2>る、そろそろ限界値</c><1></c>
208.392,208.659,る、,-1,0,<1></c><3>かんじてる、</c><2>そろそろげんかいち</c><1></c>
208.392,208.659,る、,-1,-1,<1></c><3>感じてる、</c><2>そろそろ限界値</c><1></c>
208.659,208.859,そ,-1,0,<1></c><3>かんじてる、そ</c><2>ろそろげんかいち</c><1></c>
208.659,208.859,そ,-1,-1,<1></c><3>感じてる、そ</c><2>ろそろ限界値</c><1></c>
208.859,209.026,ろ,-1,0,<1></c><3>かんじてる、そろ</c><2>そろげんかいち</c><1></c>
208.859,209.026,ろ,-1,-1,<1></c><3>感じてる、そろ</c><2>そろ限界値</c><1></c>
209.026,209.426,そ,-1,0,<1></c><3>かんじてる、そろそ</c><2>ろげんかいち</c><1></c>
209.026,209.426,そ,-1,-1,<1></c><3>感じてる、そろそ</c><2>ろ限界値</c><1></c>
209.426,209.593,ろ,-1,0,<1></c><3>かんじてる、そろそろ</c><2>げんかいち</c><1></c>
209.426,209.593,ろ,-1,-1,<1></c><3>感じてる、そろそろ</c><2>限界値</c><1></c>
209.593,209.793,げん,-1,0,<1></c><3>かんじてる、そろそろげん</c><2>かいち</c><1></c>
209.593,209.793,限,-1,-1,<1></c><3>感じてる、そろそろ限</c><2>界値</c><1></c>
209.793,209.96,か,-1,0,<1></c><3>かんじてる、そろそろげんか</c><2>いち</c><1></c>
209.793,210.16,界,-1,-1,<1></c><3>感じてる、そろそろ限界</c><2>値</c><1></c>
209.96,210.16,い,-1,0,<1></c><3>かんじてる、そろそろげんかい</c><2>ち</c><1></c>
210.16,210.727,ち,-1,0,<1></c><3>かんじてる、そろそろげんかいち</c><1></c>
210.16,210.727,値,-1,-1,<1></c><3>感じてる、そろそろ限界値</c><1></c>
210.727,210.961,だ,-1,0,<1></c><3>だ</c><2>いじなものさがしにいかない？</c><1></c>
210.727,211.094,大,-1,-1,<1></c><3>大</c><2>事なもの探しに行かない？</c><1></c>
210.961,211.094,い,-1,0,<1></c><3>だい</c><2>じなものさがしにいかない？</c><1></c>
211.094,211.261,じ,-1,0,<1></c><3>だいじ</c><2>なものさがしにいかない？</c><1></c>
211.094,211.261,事,-1,-1,<1></c><3>大事</c><2>なもの探しに行かない？</c><1></c>
211.261,211.361,な,-1,0,<1></c><3>だいじな</c><2>ものさがしにいかない？</c><1></c>
211.261,211.361,な,-1,-1,<1></c><3>大事な</c><2>もの探しに行かない？</c><1></c>
211.361,211.662,も,-1,0,<1></c><3>だいじなも</c><2>のさがしにいかない？</c><1></c>
211.361,211.662,も,-1,-1,<1></c><3>大事なも</c><2>の探しに行かない？</c><1></c>
211.662,211.828,の,-1,0,<1></c><3>だいじなもの</c><2>さがしにいかない？</c><1></c>
211.662,211.828,の,-1,-1,<1></c><3>大事なもの</c><2>探しに行かない？</c><1></c>
211.828,212.029,さ,-1,0,<1></c><3>だいじなものさ</c><2>がしにいかない？</c><1></c>
211.828,212.396,探,-1,-1,<1></c><3>大事なもの探</c><2>しに行かない？</c><1></c>
212.029,212.396,が,-1,0,<1></c><3>だいじなものさが</c><2>しにいかない？</c><1></c>
212.396,212.596,し,-1,0,<1></c><3>だいじなものさがし</c><2>にいかない？</c><1></c>
212.396,212.596,し,-1,-1,<1></c><3>大事なもの探し</c><2>に行かない？</c><1></c>
212.596,212.696,に,-1,0,<1></c><3>だいじなものさがしに</c><2>いかない？</c><1></c>
212.596,212.696,に,-1,-1,<1></c><3>大事なもの探しに</c><2>行かない？</c><1></c>
212.696,212.796,い,-1,0,<1></c><3>だいじなものさがしにい</c><2>かない？</c><1></c>
212.696,212.796,行,-1,-1,<1></c><3>大事なもの探しに行</c><2>かない？</c><1></c>
212.796,213.163,か,-1,0,<1></c><3>だいじなものさがしにいか</c><2>ない？</c><1></c>
212.796,213.163,か,-1,-1,<1></c><3>大事なもの探しに行か</c><2>ない？</c><1></c>
213.163,213.33,な,-1,0,<1></c><3>だいじなものさがしにいかな</c><2>い？</c><1></c>
213.163,213.33,な,-1,-1,<1></c><3>大事なもの探しに行かな</c><2>い？</c><1></c>
213.33,213.597,い？,-1,0,<1></c><3>だいじなものさがしにいかない？</c><1></c>
213.33,213.597,い？,-1,-1,<1></c><3>大事なもの探しに行かない？</c><1></c>
213.597,213.697,い,-1,0,<1></c><3>い</c><2>だいなゆめのたび、しんせかいに！</c><1></c>
213.597,213.697,偉,-1,-1,<1></c><3>偉</c><2>大な夢の旅、新世界に！</c><1></c>
213.697,213.897,だ,-1,0,<1></c><3>いだ</c><2>いなゆめのたび、しんせかいに！</c><1></c>
213.697,214.097,大,-1,-1,<1></c><3>偉大</c><2>な夢の旅、新世界に！</c><1></c>
213.897,214.097,い,-1,0,<1></c><3>いだい</c><2>なゆめのたび、しんせかいに！</c><1></c>
214.097,214.264,な,-1,0,<1></c><3>いだいな</c><2>ゆめのたび、しんせかいに！</c><1></c>
214.097,214.264,な,-1,-1,<1></c><3>偉大な</c><2>夢の旅、新世界に！</c><1></c>
214.264,214.364,ゆ,-1,0,<1></c><3>いだいなゆ</c><2>めのたび、しんせかいに！</c><1></c>
214.264,214.665,夢,-1,-1,<1></c><3>偉大な夢</c><2>の旅、新世界に！</c><1></c>
214.364,214.665,め,-1,0,<1></c><3>いだいなゆめ</c><2>のたび、しんせかいに！</c><1></c>
214.665,214.831,の,-1,0,<1></c><3>いだいなゆめの</c><2>たび、しんせかいに！</c><1></c>
214.665,214.831,の,-1,-1,<1></c><3>偉大な夢の</c><2>旅、新世界に！</c><1></c>
214.831,215.032,た,-1,0,<1></c><3>いだいなゆめのた</c><2>び、しんせかいに！</c><1></c>
214.831,215.365,旅、,-1,-1,<1></c><3>偉大な夢の旅、</c><2>新世界に！</c><1></c>
215.032,215.365,び、,-1,0,<1></c><3>いだいなゆめのたび、</c><2>しんせかいに！</c><1></c>
215.365,215.499,し,-1,0,<1></c><3>いだいなゆめのたび、し</c><2>んせかいに！</c><1></c>
215.365,215.566,新,-1,-1,<1></c><3>偉大な夢の旅、新</c><2>世界に！</c><1></c>
215.499,215.566,ん,-1,0,<1></c><3>いだいなゆめのたび、しん</c><2>せかいに！</c><1></c>
215.566,215.766,せ,-1,0,<1></c><3>いだいなゆめのたび、しんせ</c><2>かいに！</c><1></c>
215.566,215.766,世,-1,-1,<1></c><3>偉大な夢の旅、新世</c><2>界に！</c><1></c>
215.766,215.966,か,-1,0,<1></c><3>いだいなゆめのたび、しんせか</c><2>いに！</c><1></c>
215.766,216.133,界,-1,-1,<1></c><3>偉大な夢の旅、新世界</c><2>に！</c><1></c>
215.966,216.133,い,-1,0,<1></c><3>いだいなゆめのたび、しんせかい</c><2>に！</c><1></c>
216.133,216.7,に！,-1,0,<1></c><3>いだいなゆめのたび、しんせかいに！</c><1></c>
216.133,216.7,に！,-1,-1,<1></c><3>偉大な夢の旅、新世界に！</c><1></c>
216.7,216.967,き,-1,0,<1></c><3>き</c><2>みがいないといみなんてない</c><1></c>
216.7,216.967,き,-1,-1,<1></c><3>き</c><2>みがいないと意味なんてない</c><1></c>
216.967,217.067,み,-1,0,<1></c><3>きみ</c><2>がいないといみなんてない</c><1></c>
216.967,217.067,み,-1,-1,<1></c><3>きみ</c><2>がいないと意味なんてない</c><1></c>
217.067,217.267,が,-1,0,<1></c><3>きみが</c><2>いないといみなんてない</c><1></c>
217.067,217.267,が,-1,-1,<1></c><3>きみが</c><2>いないと意味なんてない</c><1></c>
217.267,217.367,い,-1,0,<1></c><3>きみがい</c><2>ないといみなんてない</c><1></c>
217.267,217.367,い,-1,-1,<1></c><3>きみがい</c><2>ないと意味なんてない</c><1></c>
217.367,217.701,な,-1,0,<1></c><3>きみがいな</c><2>いといみなんてない</c><1></c>
217.367,217.701,な,-1,-1,<1></c><3>きみがいな</c><2>いと意味なんてない</c><1></c>
217.701,217.834,い,-1,0,<1></c><3>きみがいない</c><2>といみなんてない</c><1></c>
217.701,217.834,い,-1,-1,<1></c><3>きみがいない</c><2>と意味なんてない</c><1></c>
217.834,218.001,と,-1,0,<1></c><3>きみがいないと</c><2>いみなんてない</c><1></c>
217.834,218.001,と,-1,-1,<1></c><3>きみがいないと</c><2>意味なんてない</c><1></c>
218.001,218.402,い,-1,0,<1></c><3>きみがいないとい</c><2>みなんてない</c><1></c>
218.001,218.402,意,-1,-1,<1></c><3>きみがいないと意</c><2>味なんてない</c><1></c>
218.402,218.569,み,-1,0,<1></c><3>きみがいないといみ</c><2>なんてない</c><1></c>
218.402,218.569,味,-1,-1,<1></c><3>きみがいないと意味</c><2>なんてない</c><1></c>
218.569,218.669,な,-1,0,<1></c><3>きみがいないといみな</c><2>んてない</c><1></c>
218.569,218.669,な,-1,-1,<1></c><3>きみがいないと意味な</c><2>んてない</c><1></c>
218.669,218.769,ん,-1,0,<1></c><3>きみがいないといみなん</c><2>てない</c><1></c>
218.669,218.769,ん,-1,-1,<1></c><3>きみがいないと意味なん</c><2>てない</c><1></c>
218.769,219.136,て,-1,0,<1></c><3>きみがいないといみなんて</c><2>ない</c><1></c>
218.769,219.136,て,-1,-1,<1></c><3>きみがいないと意味なんて</c><2>ない</c><1></c>
219.136,219.336,な,-1,0,<1></c><3>きみがいないといみなんてな</c><2>い</c><1></c>
219.136,219.336,な,-1,-1,<1></c><3>きみがいないと意味なんてな</c><2>い</c><1></c>
219.336,219.736,い,-1,0,<1></c><3>きみがいないといみなんてない</c><1></c>
219.336,219.736,い,-1,-1,<1></c><3>きみがいないと意味なんてない</c><1></c>
219.736,220.003,か,59,0,<1></c><3>か</c><2>んがえてくれないとしんぱいにかんじちゃうんだ</c><1></c>
219.736,220.304,考,-1,-1,<1></c><3>考</c><2>えてくれないと心配に感じちゃうんだ</c><1></c>
220.003,220.103,ん,59,0,<1></c><3>かん</c><2>がえてくれないとしんぱいにかんじちゃうんだ</c><1></c>
220.103,220.304,が,59,0,<1></c><3>かんが</c><2>えてくれないとしんぱいにかんじちゃうんだ</c><1></c>
220.304,220.37,え,59,0,<1></c><3>かんがえ</c><2>てくれないとしんぱいにかんじちゃうんだ</c><1></c>
220.304,220.37,え,-1,-1,<1></c><3>考え</c><2>てくれないと心配に感じちゃうんだ</c><1></c>
220.37,220.671,て,59,0,<1></c><3>かんがえて</c><2>くれないとしんぱいにかんじちゃうんだ</c><1></c>
220.37,220.671,て,-1,-1,<1></c><3>考えて</c><2>くれないと心配に感じちゃうんだ</c><1></c>
220.671,220.837,く,59,0,<1></c><3>かんがえてく</c><2>れないとしんぱいにかんじちゃうんだ</c><1></c>
220.671,220.837,く,-1,-1,<1></c><3>考えてく</c><2>れないと心配に感じちゃうんだ</c><1></c>
220.837,221.038,れ,59,0,<1></c><3>かんがえてくれ</c><2>ないとしんぱいにかんじちゃうんだ</c><1></c>
