start,end,line,unformatted,segments,token,time_diff,unf_diff,line_diff,ref_start,ref_end,prev_segments,next_segments
212.029,212.396,-1,大事なもの探しに行かない？,"[(3, '大'), (3, '事'), (3, 'な'), (3, 'も'), (3, 'の'), (3, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]",<dupe>,False,False,False,False,False,"[(3, '大'), (3, '事'), (3, 'な'), (3, 'も'), (3, 'の'), (3, '探'), (3, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]","[(3, '大'), (3, '事'), (3, 'な'), (3, 'も'), (3, 'の'), (3, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]"
211.828,212.029,-1,大事なもの探しに行かない？,"[(3, '大'), (3, '事'), (3, 'な'), (3, 'も'), (3, 'の'), (3, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]",探,False,False,False,False,False,"[(3, '大'), (3, '事'), (3, 'な'), (3, 'も'), (3, 'の'), (3, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]","[(3, '大'), (3, '事'), (3, 'な'), (3, 'も'), (3, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]"
211.662,211.828,-1,大事なもの探しに行かない？,"[(3, '大'), (3, '事'), (3, 'な'), (3, 'も'), (3, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]",の,False,False,False,False,False,"[(3, '大'), (3, '事'), (3, 'な'), (3, 'も'), (3, 'の'), (3, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]","[(3, '大'), (3, '事'), (3, 'な'), (3, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]"
211.361,211.662,-1,大事なもの探しに行かない？,"[(3, '大'), (3, '事'), (3, 'な'), (3, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]",も,False,False,False,False,False,"[(3, '大'), (3, '事'), (3, 'な'), (3, 'も'), (3, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]","[(3, '大'), (3, '事'), (3, 'な'), (2, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]"
211.261,211.361,-1,大事なもの探しに行かない？,"[(3, '大'), (3, '事'), (3, 'な'), (2, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]",な,False,False,False,False,False,"[(3, '大'), (3, '事'), (3, 'な'), (3, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]","[(3, '大'), (3, '事'), (2, 'な'), (2, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]"
211.094,211.261,-1,大事なもの探しに行かない？,"[(3, '大'), (3, '事'), (2, 'な'), (2, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]",事,False,False,False,False,False,"[(3, '大'), (3, '事'), (3, 'な'), (2, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]","[(3, '大'), (2, '事'), (2, 'な'), (2, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]"
210.961,211.094,-1,大事なもの探しに行かない？,"[(3, '大'), (2, '事'), (2, 'な'), (2, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]",<dupe>,False,False,False,False,False,"[(3, '大'), (3, '事'), (2, 'な'), (2, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]","[(3, '大'), (2, '事'), (2, 'な'), (2, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]"
210.727,210.961,-1,大事なもの探しに行かない？,"[(3, '大'), (2, '事'), (2, 'な'), (2, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]",<dupe_ref_end>,False,False,False,False,True,"[(3, '大'), (2, '事'), (2, 'な'), (2, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]","[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (3, 'か'), (3, '異'), (3, '常'), (3, 'だ')]"
45.729,46.096,-1,奪い合いなんか異常だ,"[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (3, 'か'), (3, '異'), (3, '常'), (3, 'だ')]",だ,True,True,False,True,False,"[(3, '大'), (2, '事'), (2, 'な'), (2, 'も'), (2, 'の'), (2, '探'), (2, 'し'), (2, 'に'), (2, '行'), (2, 'か'), (2, 'な'), (2, 'い'), (2, '？')]","[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (3, 'か'), (3, '異'), (3, '常'), (2, 'だ')]"
45.529,45.729,-1,奪い合いなんか異常だ,"[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (3, 'か'), (3, '異'), (3, '常'), (2, 'だ')]",常,False,False,False,False,False,"[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (3, 'か'), (3, '異'), (3, '常'), (3, 'だ')]","[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (3, 'か'), (3, '異'), (2, '常'), (2, 'だ')]"
45.429,45.529,-1,奪い合いなんか異常だ,"[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (3, 'か'), (3, '異'), (2, '常'), (2, 'だ')]",異,False,False,False,False,False,"[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (3, 'か'), (3, '異'), (3, '常'), (2, 'だ')]","[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (3, 'か'), (2, '異'), (2, '常'), (2, 'だ')]"
45.329,45.429,-1,奪い合いなんか異常だ,"[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (3, 'か'), (2, '異'), (2, '常'), (2, 'だ')]",か,False,False,False,False,False,"[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (3, 'か'), (3, '異'), (2, '常'), (2, 'だ')]","[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]"
45.229,45.329,-1,奪い合いなんか異常だ,"[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]",ん,False,False,False,False,False,"[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (3, 'か'), (2, '異'), (2, '常'), (2, 'だ')]","[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]"
45.162,45.229,-1,奪い合いなんか異常だ,"[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]",な,False,False,False,False,False,"[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (3, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]","[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]"
44.962,45.162,-1,奪い合いなんか異常だ,"[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]",い,False,False,False,False,False,"[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (3, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]","[(3, '奪'), (3, 'い'), (3, '合'), (2, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]"
44.862,44.962,-1,奪い合いなんか異常だ,"[(3, '奪'), (3, 'い'), (3, '合'), (2, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]",合,False,False,False,False,False,"[(3, '奪'), (3, 'い'), (3, '合'), (3, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]","[(3, '奪'), (3, 'い'), (2, '合'), (2, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]"
44.762,44.862,-1,奪い合いなんか異常だ,"[(3, '奪'), (3, 'い'), (2, '合'), (2, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]",い,False,False,False,False,False,"[(3, '奪'), (3, 'い'), (3, '合'), (2, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]","[(3, '奪'), (2, 'い'), (2, '合'), (2, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]"
44.661,44.762,-1,奪い合いなんか異常だ,"[(3, '奪'), (2, 'い'), (2, '合'), (2, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]",<dupe>,False,False,False,False,False,"[(3, '奪'), (3, 'い'), (2, '合'), (2, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]","[(3, '奪'), (2, 'い'), (2, '合'), (2, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]"
44.595,44.661,-1,奪い合いなんか異常だ,"[(3, '奪'), (2, 'い'), (2, '合'), (2, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]",<dupe_ref_end>,False,False,False,False,True,"[(3, '奪'), (2, 'い'), (2, '合'), (2, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]","[(3, '宝'), (3, '鐘'), (3, 'マ'), (3, 'リ'), (3, 'ン'), (3, '-'), (3, 'u'), (3, 'n'), (3, 'i'), (3, 's'), (3, 'o'), (3, 'n')]"
0.718,12.696,0,宝鐘マリン-unison,"[(3, '宝'), (3, '鐘'), (3, 'マ'), (3, 'リ'), (3, 'ン'), (3, '-'), (3, 'u'), (3, 'n'), (3, 'i'), (3, 's'), (3, 'o'), (3, 'n')]",宝鐘マリン-unison,True,True,True,True,True,"[(3, '奪'), (2, 'い'), (2, '合'), (2, 'い'), (2, 'な'), (2, 'ん'), (2, 'か'), (2, '異'), (2, '常'), (2, 'だ')]","[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (3, '予'), (3, '感'), (3, 'だ')]"
30.347,30.547,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (3, '予'), (3, '感'), (3, 'だ')]",だ,True,True,True,True,False,"[(3, '宝'), (3, '鐘'), (3, 'マ'), (3, 'リ'), (3, 'ン'), (3, '-'), (3, 'u'), (3, 'n'), (3, 'i'), (3, 's'), (3, 'o'), (3, 'n')]","[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (3, '予'), (3, '感'), (2, 'だ')]"
30.28,30.347,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (3, '予'), (3, '感'), (2, 'だ')]",<dupe>,False,False,False,False,False,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (3, '予'), (3, '感'), (3, 'だ')]","[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (3, '予'), (3, '感'), (2, 'だ')]"
29.98,30.28,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (3, '予'), (3, '感'), (2, 'だ')]",感,False,False,False,False,False,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (3, '予'), (3, '感'), (2, 'だ')]","[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (3, '予'), (2, '感'), (2, 'だ')]"
29.88,29.98,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (3, '予'), (2, '感'), (2, 'だ')]",予,False,False,False,False,False,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (3, '予'), (3, '感'), (2, 'だ')]","[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (2, '予'), (2, '感'), (2, 'だ')]"
29.613,29.88,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (2, '予'), (2, '感'), (2, 'だ')]",な,False,False,False,False,False,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (3, '予'), (2, '感'), (2, 'だ')]","[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]"
29.513,29.613,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]",<dupe>,False,False,False,False,False,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (3, 'な'), (2, '予'), (2, '感'), (2, 'だ')]","[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]"
29.213,29.513,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]",妙,False,False,False,False,False,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]","[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]"
29.113,29.213,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]",奇,False,False,False,False,False,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (3, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]","[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]"
28.846,29.113,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]",に,False,False,False,False,False,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (3, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]","[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]"
28.712,28.846,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]",の,False,False,False,False,False,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (3, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]","[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]"
28.479,28.712,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]",な,False,False,False,False,False,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (3, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]","[(3, '広'), (3, 'い'), (3, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]"
28.278,28.479,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (3, 'い'), (3, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]",<dupe>,False,False,False,False,False,"[(3, '広'), (3, 'い'), (3, '空'), (3, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]","[(3, '広'), (3, 'い'), (3, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]"
28.078,28.278,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (3, 'い'), (3, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]",空,False,False,False,False,False,"[(3, '広'), (3, 'い'), (3, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]","[(3, '広'), (3, 'い'), (2, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]"
27.911,28.078,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (3, 'い'), (2, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]",い,False,False,False,False,False,"[(3, '広'), (3, 'い'), (3, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]","[(3, '広'), (2, 'い'), (2, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]"
27.711,27.911,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (2, 'い'), (2, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]",<dupe>,False,False,False,False,False,"[(3, '広'), (3, 'い'), (2, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]","[(3, '広'), (2, 'い'), (2, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]"
27.611,27.711,-1,広い空なのに奇妙な予感だ,"[(3, '広'), (2, 'い'), (2, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]",<dupe_ref_end>,False,False,False,False,True,"[(3, '広'), (2, 'い'), (2, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]","[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (3, '波'), (3, 'の'), (3, '上')]"
24.508,24.908,-1,延命した赤ワインは延々、波の上,"[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (3, '波'), (3, 'の'), (3, '上')]",上,True,True,False,True,False,"[(3, '広'), (2, 'い'), (2, '空'), (2, 'な'), (2, 'の'), (2, 'に'), (2, '奇'), (2, '妙'), (2, 'な'), (2, '予'), (2, '感'), (2, 'だ')]","[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (3, '波'), (3, 'の'), (2, '上')]"
24.341,24.508,-1,延命した赤ワインは延々、波の上,"[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (3, '波'), (3, 'の'), (2, '上')]",の,False,False,False,False,False,"[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (3, '波'), (3, 'の'), (3, '上')]","[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (3, '波'), (2, 'の'), (2, '上')]"
23.974,24.341,-1,延命した赤ワインは延々、波の上,"[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (3, '波'), (2, 'の'), (2, '上')]",<dupe>,False,False,False,False,False,"[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (3, '波'), (3, 'の'), (2, '上')]","[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (3, '波'), (2, 'の'), (2, '上')]"
23.774,23.974,-1,延命した赤ワインは延々、波の上,"[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (3, '波'), (2, 'の'), (2, '上')]",波,False,False,False,False,False,"[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (3, '波'), (2, 'の'), (2, '上')]","[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (2, '波'), (2, 'の'), (2, '上')]"
23.574,23.774,-1,延命した赤ワインは延々、波の上,"[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (2, '波'), (2, 'の'), (2, '上')]",<dupe>,False,False,False,False,False,"[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (3, '波'), (2, 'の'), (2, '上')]","[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (2, '波'), (2, 'の'), (2, '上')]"
23.407,23.574,-1,延命した赤ワインは延々、波の上,"[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (2, '波'), (2, 'の'), (2, '上')]",々、,False,False,False,False,False,"[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (3, '々'), (3, '、'), (2, '波'), (2, 'の'), (2, '上')]","[(3, '延'), (3, '命'), (3, 'し'), (3, 'た'), (3, '赤'), (3, 'ワ'), (3, 'イ'), (3, 'ン'), (3, 'は'), (3, '延'), (2, '々'), (2, '、'), (2, '波'), (2, 'の'), (2, '上')]"
